,benchmark,dataset,algorithm,n_clusters,FM,AM,AR
0,sipu,pathbased,linkage_weighted,3.0,0.5795248460865209,0.42543366901853596,0.35517544951083285
0,sipu,pathbased,linkage_centroid,3.0,0.6585258055022642,0.5359704989721571,0.45300108268562195
0,sipu,pathbased,linkage_median,3.0,0.659785183998768,0.5394489102221575,0.45723965835734565
0,sipu,pathbased,linkage_ward,3.0,0.6737791450350706,0.5634586170328616,0.484740691972538
0,sipu,pathbased,genie,3.0,0.5535407844901236,0.29062314277901136,0.12569789640746828
0,sipu,pathbased,kmeans,3.0,0.6620113921761238,0.5433126487054596,0.46182182666457305
0,sipu,pathbased,dbscan,3.0,0.5769446298463867,6.077804410817109e-16,0.0
0,sipu,pathbased,meanshift,3.0,0.6534239717370169,0.5260071975420502,0.460520689778271
0,sipu,pathbased,linkage_single,4.0,0.571656674866796,0.0007067699246184744,0.0008494588840958566
0,sipu,pathbased,linkage_average,4.0,0.6555335834548819,0.5267107648625722,0.4629174952806091
0,sipu,pathbased,linkage_weighted,4.0,0.5676072943575063,0.435446511643924,0.3539774716081534
0,sipu,pathbased,linkage_centroid,4.0,0.6614589700694792,0.5438955595340148,0.4720531218409517
0,sipu,pathbased,linkage_median,4.0,0.6774032215259785,0.5738733899145109,0.5055423601271848
0,sipu,pathbased,linkage_ward,4.0,0.6086112617701674,0.49342858105620324,0.4268858690236152
0,sipu,pathbased,genie,4.0,0.5535407844901236,0.29062314277901136,0.12569789640746828
0,sipu,pathbased,kmeans,4.0,0.5793570693308417,0.4587016432825704,0.3804183880995442
0,sipu,pathbased,dbscan,4.0,0.5769446298463867,6.077804410817109e-16,0.0
0,sipu,pathbased,meanshift,4.0,0.6534239717370169,0.5260071975420502,0.460520689778271
0,sipu,pathbased,linkage_single,5.0,0.5683793819511195,0.006733585186186814,0.001833262112819408
0,sipu,pathbased,linkage_average,5.0,0.6468145113183797,0.5099362946129496,0.45145973092399494
0,sipu,pathbased,linkage_weighted,5.0,0.5850448379723489,0.4716213276041039,0.4095408382952764
0,sipu,pathbased,linkage_centroid,5.0,0.6527753566644271,0.526682714014528,0.46062576334605587
0,sipu,pathbased,linkage_median,5.0,0.6664021056187024,0.5541004004224426,0.4910477023975581
0,sipu,pathbased,linkage_ward,5.0,0.5911753421398915,0.474217324086818,0.4046695071601647
0,sipu,pathbased,genie,5.0,0.5535407844901236,0.29062314277901136,0.12569789640746828
0,sipu,pathbased,kmeans,5.0,0.5838176774556085,0.4609281290700264,0.40761677565032556
0,sipu,pathbased,dbscan,5.0,0.5769446298463867,6.077804410817109e-16,0.0
0,sipu,pathbased,meanshift,5.0,0.6534239717370169,0.5260071975420502,0.460520689778271
0,sipu,a3,linkage_single,2.0,0.14093976523517235,3.2369472639985083e-15,0.0
0,sipu,a3,linkage_average,2.0,0.1934369551284434,0.28679327839460794,0.03538220145420494
0,sipu,a3,linkage_weighted,2.0,0.16146884689122823,0.18432087309079245,0.012724235170075902
0,sipu,a3,linkage_centroid,2.0,0.19649287867207363,0.29334920037236367,0.03764079338471674
0,sipu,a3,linkage_median,2.0,0.1409585609630995,0.0,0.0
0,sipu,a3,linkage_ward,2.0,0.19342576780014561,0.2869175462896752,0.03535608790055552
0,sipu,a3,genie,2.0,0.1824414351550458,0.2618613075292511,0.027022797981643108
0,sipu,a3,kmeans,2.0,0.19702402548177667,0.29172802529511915,0.03863308814364906
0,sipu,a3,dbscan,2.0,0.1409585609630995,0.0,0.0
0,sipu,a3,meanshift,2.0,0.19432294163017025,0.2818883526034955,0.037647688430287395
0,sipu,a3,linkage_single,3.0,0.14092096449337976,-9.088770082337036e-09,-1.442518115844994e-09
0,sipu,a3,linkage_average,3.0,0.2339273557116318,0.4196653754469989,0.0690391096367275
0,sipu,a3,linkage_weighted,3.0,0.2226336041114111,0.39982620416866005,0.059099013162359326
0,sipu,a3,linkage_centroid,3.0,0.23901439911651062,0.4285466340364908,0.07349116174292486
0,sipu,a3,linkage_median,3.0,0.18941025643305792,0.27801391320649904,0.03230241446404373
0,sipu,a3,linkage_ward,3.0,0.24166565111018537,0.4323097018994312,0.07592618869607831
0,sipu,a3,genie,3.0,0.1824414351550458,0.2618613075292511,0.027022797981643108
0,sipu,a3,kmeans,3.0,0.2387777163000487,0.42327803118037527,0.07473339433041253
0,sipu,a3,dbscan,3.0,0.1409585609630995,0.0,0.0
0,sipu,a3,meanshift,3.0,0.19432294163017025,0.2818883526034955,0.037647688430287395
0,sipu,a3,linkage_single,4.0,0.14090215873571532,-2.726558289236569e-08,-4.328685552681688e-09
0,sipu,a3,linkage_average,4.0,0.26054965239002514,0.49614937734348097,0.09405553676388359
0,sipu,a3,linkage_weighted,4.0,0.2594166215326496,0.49032266176843325,0.09373921125774894
0,sipu,a3,linkage_centroid,4.0,0.2765203529771986,0.5141593959693549,0.10952641267053098
0,sipu,a3,linkage_median,4.0,0.22842756963510097,0.41145996413104113,0.06410491621019862
0,sipu,a3,linkage_ward,4.0,0.2692113749085922,0.5041621274892372,0.10258474778788745
0,sipu,a3,genie,4.0,0.1824414351550458,0.2618613075292511,0.027022797981643108
0,sipu,a3,kmeans,4.0,0.2757663363872506,0.5076867114324565,0.11079546693034772
0,sipu,a3,dbscan,4.0,0.1409585609630995,0.0,0.0
0,sipu,a3,meanshift,4.0,0.19432294163017025,0.2818883526034955,0.037647688430287395
0,sipu,a3,linkage_single,5.0,0.14088334796017138,-5.452970890603585e-08,-8.659634396723627e-09
0,sipu,a3,linkage_average,5.0,0.3081791253612421,0.5718863127242013,0.14318660077987796
0,sipu,a3,linkage_weighted,5.0,0.28107189496440244,0.5399161915735372,0.11685379542221297
0,sipu,a3,linkage_centroid,5.0,0.2953812998769845,0.5609321249731959,0.12903322653568294
0,sipu,a3,linkage_median,5.0,0.24573802792452412,0.47754822152156046,0.08038422968504376
0,sipu,a3,linkage_ward,5.0,0.30321176742811806,0.5673674283126777,0.13791461039893785
0,sipu,a3,genie,5.0,0.1824414351550458,0.2618613075292511,0.027022797981643108
0,sipu,a3,kmeans,5.0,0.30072006770428167,0.5560674266390504,0.14009320930679314
0,sipu,a3,dbscan,5.0,0.1409585609630995,0.0,0.0
0,sipu,a3,meanshift,5.0,0.19432294163017025,0.2818883526034955,0.037647688430287395
0,sipu,a3,linkage_single,50.0,0.4488624525705467,0.7566019043517866,0.31538907963814694
0,sipu,a3,linkage_average,50.0,0.9446507020801282,0.9674847920064451,0.9435266923673952
0,sipu,a3,linkage_weighted,50.0,0.8532663870693552,0.9363478815298376,0.8495992722102848
0,sipu,a3,linkage_centroid,50.0,0.8372182280110693,0.9484297810985568,0.8250269510800421
0,sipu,a3,linkage_median,50.0,0.746941236166246,0.9106025847151155,0.7294906162295308
0,sipu,a3,linkage_ward,50.0,0.9386268885134269,0.9662711026509273,0.9373762821575673
0,sipu,a3,genie,50.0,0.1824414351550458,0.2618613075292511,0.027022797981643108
0,sipu,a3,kmeans,50.0,0.9727090499959886,0.9812821489646737,0.9721557367550107
0,sipu,a3,dbscan,50.0,0.1409585609630995,0.0,0.0
0,sipu,a3,meanshift,50.0,0.19432294163017025,0.2818883526034955,0.037647688430287395
0,sipu,spiral,linkage_single,2.0,0.7686898130398244,0.7277172780775593,0.5592448821809554
0,sipu,spiral,linkage_average,2.0,0.4052859727853356,-0.0015645828471822873,-0.001814158426266267
0,sipu,spiral,linkage_weighted,2.0,0.47487644052406136,0.006246135493608369,0.0023305483818519433
0,sipu,spiral,linkage_centroid,2.0,0.5756161854131238,0.0,0.0
0,sipu,spiral,linkage_median,2.0,0.4467884433685835,-0.0015713786834085656,-0.0017160130701003003
0,sipu,spiral,linkage_ward,2.0,0.412881518267297,-0.0002198025771243851,-3.443797363341374e-05
0,sipu,spiral,genie,2.0,0.7686898130398244,0.7277172780775593,0.5592448821809554
0,sipu,spiral,kmeans,2.0,0.4040514438376652,-0.0031714717376964477,-0.003768284599833699
0,sipu,spiral,dbscan,2.0,0.51390889789884,0.1571018748025825,0.011603053827458378
0,sipu,spiral,meanshift,2.0,0.5756161854131238,0.0,0.0
0,sipu,spiral,linkage_single,3.0,1.0,1.0,1.0
0,sipu,spiral,linkage_average,3.0,0.35727300502442216,-0.003046285244218245,-0.002258128166183035
0,sipu,spiral,linkage_weighted,3.0,0.3456924194346976,0.0038541545136514086,0.001710022441286031
0,sipu,spiral,linkage_centroid,3.0,0.5756161854131238,0.0,0.0
0,sipu,spiral,linkage_median,3.0,0.34017865053793944,0.0019081152441154995,0.002686585258323885
0,sipu,spiral,linkage_ward,3.0,0.3373833276572585,-0.0009965687761329055,-0.0008805161994257963
0,sipu,spiral,genie,3.0,0.7686898130398244,0.7277172780775593,0.5592448821809554
0,sipu,spiral,kmeans,3.0,0.3273417148661661,-0.005567238127620811,-0.006063538900344293
0,sipu,spiral,dbscan,3.0,0.51390889789884,0.1571018748025825,0.011603053827458378
0,sipu,spiral,meanshift,3.0,0.5756161854131238,0.0,0.0
0,sipu,spiral,linkage_single,4.0,0.9967599142191114,0.9917507281492456,0.9951543456458483
0,sipu,spiral,linkage_average,4.0,0.3054377774620028,0.005443844174129453,0.0034815682761368785
0,sipu,spiral,linkage_weighted,4.0,0.3059022950431922,0.011122289146645743,0.009160824866833691
0,sipu,spiral,linkage_centroid,4.0,0.3147758045266097,0.03474712991588704,0.010188872514451247
0,sipu,spiral,linkage_median,4.0,0.32390065440808014,0.003125890864486078,0.004018067552470158
0,sipu,spiral,linkage_ward,4.0,0.3288559305448848,0.05141600247645088,0.02398460941378051
0,sipu,spiral,genie,4.0,0.7686898130398244,0.7277172780775593,0.5592448821809554
0,sipu,spiral,kmeans,4.0,0.2825580121093568,-0.00569350167922984,-0.005493904514618177
0,sipu,spiral,dbscan,4.0,0.51390889789884,0.1571018748025825,0.011603053827458378
0,sipu,spiral,meanshift,4.0,0.5756161854131238,0.0,0.0
0,sipu,spiral,linkage_single,5.0,0.9905619939022535,0.9776425126796132,0.9858850392549825
0,sipu,spiral,linkage_average,5.0,0.2860225365303125,0.04547723413861327,0.01963876931688154
0,sipu,spiral,linkage_weighted,5.0,0.28419203637708623,0.052927623769621755,0.027764446616045265
0,sipu,spiral,linkage_centroid,5.0,0.31008999282920036,0.05651621836124075,0.015633274209858824
0,sipu,spiral,linkage_median,5.0,0.3016376568299472,0.0028668169982111157,0.004565524220700352
0,sipu,spiral,linkage_ward,5.0,0.29036751175300873,0.05223894426835268,0.02852104790438555
0,sipu,spiral,genie,5.0,0.7686898130398244,0.7277172780775593,0.5592448821809554
0,sipu,spiral,kmeans,5.0,0.2562204675821733,-0.0034630567815318227,-0.0024947069486155747
0,sipu,spiral,dbscan,5.0,0.51390889789884,0.1571018748025825,0.011603053827458378
0,sipu,spiral,meanshift,5.0,0.5756161854131238,0.0,0.0
0,sipu,a1,linkage_single,2.0,0.22282303649028856,8.911721354173215e-16,0.0
0,sipu,a1,linkage_average,2.0,0.3007501358109198,0.3488958770157157,0.08322361986742799
0,sipu,a1,linkage_weighted,2.0,0.29271389804202674,0.3375799231190824,0.07299534010252941
0,sipu,a1,linkage_centroid,2.0,0.3012678995929852,0.35074916774448184,0.08341736662561552
0,sipu,a1,linkage_median,2.0,0.3012678995929852,0.35074916774448184,0.08341736662561552
0,sipu,a1,linkage_ward,2.0,0.29952523275389636,0.3466185466621717,0.08189274907831251
0,sipu,a1,genie,2.0,0.3091505878249849,0.36579050175324024,0.09213111164069897
0,sipu,a1,kmeans,2.0,0.30217260898583964,0.3402762572619487,0.09113873977116652
0,sipu,a1,dbscan,2.0,0.2228973479936019,-2.297729611372379e-15,0.0
0,sipu,a1,meanshift,2.0,0.30913605918212184,0.3561479269466103,0.09467098667312789
0,sipu,a1,linkage_single,3.0,0.22274867540465373,-7.415524636631387e-08,-2.327301880717034e-08
0,sipu,a1,linkage_average,3.0,0.37760498279613414,0.52323591422281,0.1793871033087684
0,sipu,a1,linkage_weighted,3.0,0.3742159723808731,0.5238041852846341,0.17364633821330647
0,sipu,a1,linkage_centroid,3.0,0.3775500857009152,0.5225830592895057,0.1792102719742385
0,sipu,a1,linkage_median,3.0,0.3785066116688668,0.5193118961490099,0.18351852231451599
0,sipu,a1,linkage_ward,3.0,0.3770335557833263,0.522484367959102,0.17876397522283327
0,sipu,a1,genie,3.0,0.3091505878249849,0.36579050175324024,0.09213111164069897
0,sipu,a1,kmeans,3.0,0.3693232102809481,0.5085268452933056,0.17279433888461038
0,sipu,a1,dbscan,3.0,0.2228973479936019,-2.297729611372379e-15,0.0
0,sipu,a1,meanshift,3.0,0.30913605918212184,0.3561479269466103,0.09467098667312789
0,sipu,a1,linkage_single,4.0,0.3089761066818086,0.3654382723304804,0.09215685413932599
0,sipu,a1,linkage_average,4.0,0.4262348104704966,0.6124912734208012,0.2453550004751025
0,sipu,a1,linkage_weighted,4.0,0.3879654562412152,0.5700368553161338,0.19200879388259534
0,sipu,a1,linkage_centroid,4.0,0.4268092343664993,0.6124061192793194,0.2460336488433402
0,sipu,a1,linkage_median,4.0,0.4069366556060931,0.5868427251399339,0.2219778707186296
0,sipu,a1,linkage_ward,4.0,0.4269818946864239,0.6127574735286238,0.24654076027527272
0,sipu,a1,genie,4.0,0.3091505878249849,0.36579050175324024,0.09213111164069897
0,sipu,a1,kmeans,4.0,0.41266226289403235,0.5848534381217144,0.23819515747617068
0,sipu,a1,dbscan,4.0,0.2228973479936019,-2.297729611372379e-15,0.0
0,sipu,a1,meanshift,4.0,0.30913605918212184,0.3561479269466103,0.09467098667312789
0,sipu,a1,linkage_single,5.0,0.32675704537401107,0.43779225919770665,0.11358561843610254
0,sipu,a1,linkage_average,5.0,0.48390379854000715,0.6843543519661242,0.3269035122341457
0,sipu,a1,linkage_weighted,5.0,0.4598684602066612,0.6587636463313069,0.29384820851381754
0,sipu,a1,linkage_centroid,5.0,0.43022910916690477,0.6130001697319591,0.25128939566095404
0,sipu,a1,linkage_median,5.0,0.44211438679315135,0.6426912294236563,0.27766458727069
0,sipu,a1,linkage_ward,5.0,0.48324894350394243,0.6844575831438076,0.3259443803700885
0,sipu,a1,genie,5.0,0.3091505878249849,0.36579050175324024,0.09213111164069897
0,sipu,a1,kmeans,5.0,0.4579405677300981,0.6454264443376954,0.30533251781338944
0,sipu,a1,dbscan,5.0,0.2228973479936019,-2.297729611372379e-15,0.0
0,sipu,a1,meanshift,5.0,0.30913605918212184,0.3561479269466103,0.09467098667312789
0,sipu,a1,linkage_single,20.0,0.5639905857956433,0.7840890022827329,0.4435710228386634
0,sipu,a1,linkage_average,20.0,0.9288248484100883,0.9507324758125465,0.9250943103206616
0,sipu,a1,linkage_weighted,20.0,0.8150213960722982,0.9029727561116219,0.8040221080026753
0,sipu,a1,linkage_centroid,20.0,0.8396073669143047,0.9297191619636173,0.8230017254872343
0,sipu,a1,linkage_median,20.0,0.7163944037834393,0.8689056065072932,0.6858658800207665
0,sipu,a1,linkage_ward,20.0,0.9184429744064943,0.94619701869027,0.9141553020400474
0,sipu,a1,genie,20.0,0.3091505878249849,0.36579050175324024,0.09213111164069897
0,sipu,a1,kmeans,20.0,0.9680171410185083,0.9732559391557366,0.966344710501798
0,sipu,a1,dbscan,20.0,0.2228973479936019,-2.297729611372379e-15,0.0
0,sipu,a1,meanshift,20.0,0.30913605918212184,0.3561479269466103,0.09467098667312789
0,sipu,r15,linkage_single,2.0,0.2727272727272727,0.15848850838058623,0.019639934533551544
0,sipu,r15,linkage_average,2.0,0.29106909232994066,0.24737162307014873,0.04109505765061096
0,sipu,r15,linkage_weighted,2.0,0.3271770632869603,0.34803267312372504,0.08586225013134523
0,sipu,r15,linkage_centroid,2.0,0.25516370076936334,3.074785202024547e-16,0.0
0,sipu,r15,linkage_median,2.0,0.29106909232994066,0.24737162307014873,0.04109505765061096
0,sipu,r15,linkage_ward,2.0,0.29106909232994066,0.24737162307014873,0.04109505765061096
0,sipu,r15,genie,2.0,0.3425668637923194,0.37620300882325103,0.10584882616365857
0,sipu,r15,kmeans,2.0,0.3522668799821723,0.3866173395761831,0.12012979126418039
0,sipu,r15,dbscan,2.0,0.6410036731782816,0.8709281772246082,0.5458189121764303
0,sipu,r15,meanshift,2.0,0.25516370076936334,3.074785202024547e-16,0.0
0,sipu,r15,linkage_single,3.0,0.29277002188455997,0.2923273195616898,0.04313099041533546
0,sipu,r15,linkage_average,3.0,0.3371981967726185,0.4324688836948113,0.0988201757858896
0,sipu,r15,linkage_weighted,3.0,0.3371981967726185,0.4324688836948113,0.0988201757858896
0,sipu,r15,linkage_centroid,3.0,0.3136909601868432,0.3668012528000509,0.06877508875327748
0,sipu,r15,linkage_median,3.0,0.3371981967726185,0.4324688836948113,0.0988201757858896
0,sipu,r15,linkage_ward,3.0,0.3371981967726185,0.4324688836948113,0.0988201757858896
0,sipu,r15,genie,3.0,0.3425668637923194,0.37620300882325103,0.10584882616365857
0,sipu,r15,kmeans,3.0,0.41530352274486,0.530074064444722,0.21286149152166794
0,sipu,r15,dbscan,3.0,0.6410036731782816,0.8709281772246082,0.5458189121764303
0,sipu,r15,meanshift,3.0,0.25516370076936334,3.074785202024547e-16,0.0
0,sipu,r15,linkage_single,4.0,0.31582312379605243,0.40664040767372495,0.07144870349492671
0,sipu,r15,linkage_average,4.0,0.36692984940496437,0.5250944090196505,0.13844600177494876
0,sipu,r15,linkage_weighted,4.0,0.39735970711951313,0.5742210319014497,0.18057455540355677
0,sipu,r15,linkage_centroid,4.0,0.36692984940496437,0.5250944090196505,0.13844600177494876
0,sipu,r15,linkage_median,4.0,0.36692984940496437,0.5250944090196505,0.13844600177494876
0,sipu,r15,linkage_ward,4.0,0.39735970711951313,0.5742210319014497,0.18057455540355677
0,sipu,r15,genie,4.0,0.3425668637923194,0.37620300882325103,0.10584882616365857
0,sipu,r15,kmeans,4.0,0.44771331839374157,0.6194458140203588,0.25384937141020164
0,sipu,r15,dbscan,4.0,0.6410036731782816,0.8709281772246082,0.5458189121764303
0,sipu,r15,meanshift,4.0,0.25516370076936334,3.074785202024547e-16,0.0
0,sipu,r15,linkage_single,5.0,0.3425668637923194,0.505188481986838,0.10584882616365857
0,sipu,r15,linkage_average,5.0,0.436880533242515,0.647324416714291,0.23713076701861055
0,sipu,r15,linkage_weighted,5.0,0.436880533242515,0.647324416714291,0.23713076701861055
0,sipu,r15,linkage_centroid,5.0,0.436880533242515,0.647324416714291,0.23713076701861055
0,sipu,r15,linkage_median,5.0,0.36692984940496437,0.5250944090196505,0.13844600177494876
0,sipu,r15,linkage_ward,5.0,0.436880533242515,0.647324416714291,0.23713076701861055
0,sipu,r15,genie,5.0,0.3425668637923194,0.37620300882325103,0.10584882616365857
0,sipu,r15,kmeans,5.0,0.436880533242515,0.647324416714291,0.23713076701861055
0,sipu,r15,dbscan,5.0,0.6410036731782816,0.8709281772246082,0.5458189121764303
0,sipu,r15,meanshift,5.0,0.25516370076936334,3.074785202024547e-16,0.0
0,sipu,r15,linkage_single,15.0,0.6374570926794036,0.8697598535640887,0.5424573784026467
0,sipu,r15,linkage_average,15.0,0.9899594329720794,0.9916307777502791,0.9892599952466714
0,sipu,r15,linkage_weighted,15.0,0.976682838182811,0.981418493642195,0.9750575336080467
0,sipu,r15,linkage_centroid,15.0,0.9898308126109153,0.9907073540645014,0.9891224564103206
0,sipu,r15,linkage_median,15.0,0.9865846688334937,0.988535784931232,0.9856500959859545
0,sipu,r15,linkage_ward,15.0,0.9831682050599823,0.985432563419804,0.9819955008205571
0,sipu,r15,genie,15.0,0.3425668637923194,0.37620300882325103,0.10584882616365857
0,sipu,r15,kmeans,15.0,0.9932484439315347,0.9938103763245357,0.9927781994136302
0,sipu,r15,dbscan,15.0,0.6410036731782816,0.8709281772246082,0.5458189121764303
0,sipu,r15,meanshift,15.0,0.25516370076936334,3.074785202024547e-16,0.0
0,wut,smile,linkage_single,2.0,0.774079063657962,0.6318739457284193,0.59943865276664
0,wut,smile,linkage_average,2.0,0.7590177203513248,0.6191544771408642,0.5663549189061206
0,wut,smile,linkage_weighted,2.0,0.7590177203513248,0.6191544771408642,0.5663549189061206
0,wut,smile,linkage_centroid,2.0,0.7590177203513248,0.6191544771408642,0.5663549189061206
0,wut,smile,linkage_median,2.0,0.5470825342663567,0.0,0.0
0,wut,smile,linkage_ward,2.0,0.7590177203513248,0.6191544771408642,0.5663549189061206
0,wut,smile,genie,2.0,0.774079063657962,0.6318739457284193,0.59943865276664
0,wut,smile,kmeans,2.0,0.7590177203513248,0.6191544771408642,0.5663549189061206
0,wut,smile,dbscan,2.0,0.9702513689225566,0.8720718400944243,0.9575019191704016
0,wut,smile,meanshift,2.0,0.7730580206946368,0.6228991278805871,0.5978550162010987
0,wut,smile,linkage_single,3.0,0.844750743483397,0.7719057970178606,0.7431436407267741
0,wut,smile,linkage_average,3.0,0.8221029676127821,0.7566847505729676,0.7005160186660258
0,wut,smile,linkage_weighted,3.0,0.8252838263757801,0.7753953979747157,0.7053966381598349
0,wut,smile,linkage_centroid,3.0,0.8221029676127821,0.7566847505729676,0.7005160186660258
0,wut,smile,linkage_median,3.0,0.8252838263757801,0.7753953979747157,0.7053966381598349
0,wut,smile,linkage_ward,3.0,0.8252838263757801,0.7753953979747157,0.7053966381598349
0,wut,smile,genie,3.0,0.774079063657962,0.6318739457284193,0.59943865276664
0,wut,smile,kmeans,3.0,0.8252838263757801,0.7753953979747157,0.7053966381598349
0,wut,smile,dbscan,3.0,0.9702513689225566,0.8720718400944243,0.9575019191704016
0,wut,smile,meanshift,3.0,0.7730580206946368,0.6228991278805871,0.5978550162010987
0,wut,smile,linkage_single,4.0,0.9391516915307211,0.8974362405458947,0.9080618442849254
0,wut,smile,linkage_average,4.0,0.9355093302533601,0.8805696964583587,0.9027175058443109
0,wut,smile,linkage_weighted,4.0,0.8263302787816585,0.7762493253728623,0.7134471293785238
0,wut,smile,linkage_centroid,4.0,0.8221029676127821,0.7566847505729676,0.7005160186660258
0,wut,smile,linkage_median,4.0,0.8252838263757801,0.7753953979747157,0.7053966381598349
0,wut,smile,linkage_ward,4.0,0.6640904783145491,0.725572793320769,0.5321771815077734
0,wut,smile,genie,4.0,0.774079063657962,0.6318739457284193,0.59943865276664
0,wut,smile,kmeans,4.0,0.6404325206559021,0.7164162671482598,0.4998012384501893
0,wut,smile,dbscan,4.0,0.9702513689225566,0.8720718400944243,0.9575019191704016
0,wut,smile,meanshift,4.0,0.7730580206946368,0.6228991278805871,0.5978550162010987
0,wut,smile,linkage_single,5.0,0.9681446561517084,0.9511312350014189,0.9531667526135671
0,wut,smile,linkage_average,5.0,0.6890485245448396,0.7813966751020722,0.5727577791692262
0,wut,smile,linkage_weighted,5.0,0.8258270372730371,0.7723007432631384,0.718074473766709
0,wut,smile,linkage_centroid,5.0,0.8221029676127821,0.7566847505729676,0.7005160186660258
0,wut,smile,linkage_median,5.0,0.8252838263757801,0.7753953979747157,0.7053966381598349
0,wut,smile,linkage_ward,5.0,0.7138224830288138,0.8011274250842935,0.6051776711725751
0,wut,smile,genie,5.0,0.774079063657962,0.6318739457284193,0.59943865276664
0,wut,smile,kmeans,5.0,0.6878753232476228,0.7951167595600251,0.5713232040331077
0,wut,smile,dbscan,5.0,0.9702513689225566,0.8720718400944243,0.9575019191704016
0,wut,smile,meanshift,5.0,0.7730580206946368,0.6228991278805871,0.5978550162010987
0,wut,smile,linkage_single,6.0,1.0,1.0,1.0
0,wut,smile,linkage_average,6.0,0.6903131933032665,0.7759792683273489,0.5746312169368047
0,wut,smile,linkage_weighted,6.0,0.6243357848832018,0.7110918312336723,0.4844547141022841
0,wut,smile,linkage_centroid,6.0,0.6890485245448396,0.7813966751020722,0.5727577791692262
0,wut,smile,linkage_median,6.0,0.8263302787816585,0.7762493253728623,0.7134471293785238
0,wut,smile,linkage_ward,6.0,0.593916758306958,0.7479979183630163,0.4521403696988353
0,wut,smile,genie,6.0,0.774079063657962,0.6318739457284193,0.59943865276664
0,wut,smile,kmeans,6.0,0.5853920983912151,0.7456922760136128,0.4416404741720081
0,wut,smile,dbscan,6.0,0.9702513689225566,0.8720718400944243,0.9575019191704016
0,wut,smile,meanshift,6.0,0.7730580206946368,0.6228991278805871,0.5978550162010987
0,wut,z2,linkage_single,2.0,0.6104064115936307,-0.0007429445633644814,-0.0025468657924353467
0,wut,z2,linkage_average,2.0,0.6104064115936307,-0.0007429445633644814,-0.0025468657924353467
0,wut,z2,linkage_weighted,2.0,0.4940298764404098,0.2849521303466115,0.07693779464993417
0,wut,z2,linkage_centroid,2.0,0.6104064115936307,-0.0007429445633644814,-0.0025468657924353467
0,wut,z2,linkage_median,2.0,0.6130658280754402,-2.1530994227836664e-15,0.0
0,wut,z2,linkage_ward,2.0,0.7581224009021068,0.6023664035797482,0.4833238019148927
0,wut,z2,genie,2.0,0.7581224009021068,0.6023664035797482,0.4833238019148927
0,wut,z2,kmeans,2.0,0.821793947971834,0.6754600013192089,0.6488417481441761
0,wut,z2,dbscan,2.0,0.9183329782908376,0.8252478160191621,0.8708974215227423
0,wut,z2,meanshift,2.0,0.819648136270829,0.6649157738534393,0.6443280743760965
0,wut,z2,linkage_single,3.0,0.7551513967400246,0.5972124963263385,0.47975836821067075
0,wut,z2,linkage_average,3.0,0.7553701181425693,0.591260500206322,0.4808390588911151
0,wut,z2,linkage_weighted,3.0,0.6283357449968893,0.6131611596722897,0.4233399894513283
0,wut,z2,linkage_centroid,3.0,0.7550155381989894,0.5778563775461882,0.48031094330119484
0,wut,z2,linkage_median,3.0,0.504257989413693,0.3785123294992483,0.17668357893968475
0,wut,z2,linkage_ward,3.0,0.6452824968423452,0.6147967743438575,0.44189853101894705
0,wut,z2,genie,3.0,0.7581224009021068,0.6023664035797482,0.4833238019148927
0,wut,z2,kmeans,3.0,0.6038351661390016,0.5765673288406352,0.3753034128666048
0,wut,z2,dbscan,3.0,0.9183329782908376,0.8252478160191621,0.8708974215227423
0,wut,z2,meanshift,3.0,0.819648136270829,0.6649157738534393,0.6443280743760965
0,wut,z2,linkage_single,4.0,0.7536655427947053,0.5941837154570799,0.477976584570418
0,wut,z2,linkage_average,4.0,0.6004030115367587,0.5792638824777416,0.36898069215693297
0,wut,z2,linkage_weighted,4.0,0.6068832098493642,0.5955366909505699,0.40153679114025026
0,wut,z2,linkage_centroid,4.0,0.5062254655196076,0.30220760764960575,0.1248645391653344
0,wut,z2,linkage_median,4.0,0.6090660546777948,0.6064992731289719,0.411859130297543
0,wut,z2,linkage_ward,4.0,0.7034149103086045,0.7376809169607618,0.5489531983981523
0,wut,z2,genie,4.0,0.7581224009021068,0.6023664035797482,0.4833238019148927
0,wut,z2,kmeans,4.0,0.6590378439224037,0.6827388633678839,0.48756672886705077
0,wut,z2,dbscan,4.0,0.9183329782908376,0.8252478160191621,0.8708974215227423
0,wut,z2,meanshift,4.0,0.819648136270829,0.6649157738534393,0.6443280743760965
0,wut,z2,linkage_single,5.0,0.8574717321804232,0.8082735217293935,0.7347114075995048
0,wut,z2,linkage_average,5.0,0.6758621557416811,0.719278966352056,0.5115299953338182
0,wut,z2,linkage_weighted,5.0,0.5942322099575471,0.5836839596866366,0.3859942075306664
0,wut,z2,linkage_centroid,5.0,0.8574939131552662,0.8001275527887919,0.7339895827179613
0,wut,z2,linkage_median,5.0,0.5840849277482841,0.5619012929621837,0.37879723398727017
0,wut,z2,linkage_ward,5.0,0.6116821600399063,0.6924907940551417,0.43418084028933634
0,wut,z2,genie,5.0,0.7581224009021068,0.6023664035797482,0.4833238019148927
0,wut,z2,kmeans,5.0,0.6384347449778421,0.6761009781305733,0.46905850886648737
0,wut,z2,dbscan,5.0,0.9183329782908376,0.8252478160191621,0.8708974215227423
0,wut,z2,meanshift,5.0,0.819648136270829,0.6649157738534393,0.6443280743760965
